abnormal_x_arm,abnormal_y_arm,abnormal_z_arm,abnormal_norm_arm,abnormal_x_neck,abnormal_y_neck,abnormal_z_neck,abnormal_norm_neck,abnormal_x_waist,abnormal_y_waist,abnormal_z_waist,abnormal_norm_waist,abnormal_PWR,abnormal_HR,x_mean_arm,y_mean_arm,z_mean_arm,norm_arm,x_mean_neck,y_mean_neck,z_mean_neck,norm_neck,x_mean_neck.1,y_mean_neck.1,z_mean_neck.1,norm_neck.1,PWR,HR,x_mean_arm_1,y_mean_arm_1,z_mean_arm_1,norm_arm_1,x_mean_neck_1,y_mean_neck_1,z_mean_neck_1,norm_neck_1,x_mean_neck_1,y_mean_neck_1,z_mean_neck_1,norm_neck_1,PWR_1,HR_1,x_mean_arm_2,y_mean_arm_2,z_mean_arm_2,norm_arm_2,x_mean_neck_2,y_mean_neck_2,z_mean_neck_2,norm_neck_2,x_mean_neck_2,y_mean_neck_2,z_mean_neck_2,norm_neck_2,PWR_2,HR_2,x_mean_arm_3,y_mean_arm_3,z_mean_arm_3,norm_arm_3,x_mean_neck_3,y_mean_neck_3,z_mean_neck_3,norm_neck_3,x_mean_neck_3,y_mean_neck_3,z_mean_neck_3,norm_neck_3,PWR_3,HR_3,x_mean_arm_4,y_mean_arm_4,z_mean_arm_4,norm_arm_4,x_mean_neck_4,y_mean_neck_4,z_mean_neck_4,norm_neck_4,x_mean_neck_4,y_mean_neck_4,z_mean_neck_4,norm_neck_4,PWR_4,HR_4,x_mean_arm_5,y_mean_arm_5,z_mean_arm_5,norm_arm_5,x_mean_neck_5,y_mean_neck_5,z_mean_neck_5,norm_neck_5,x_mean_neck_5,y_mean_neck_5,z_mean_neck_5,norm_neck_5,PWR_5,HR_5,x_mean_arm_6,y_mean_arm_6,z_mean_arm_6,norm_arm_6,x_mean_neck_6,y_mean_neck_6,z_mean_neck_6,norm_neck_6,x_mean_neck_6,y_mean_neck_6,z_mean_neck_6,norm_neck_6,PWR_6,HR_6,label
2.30E-05,6.39E-05,9.11E-06,5.19E-06,2.43E-06,0.000252794,0.000309394,2.14E-06,2.30E-06,0.000800847,2.89E-05,2.47E-06,0.006808802,0.003401335,-39.33333333,-25.66666667,86,97.98922843,92,-11,18,94.38749917,97.8,-6,-30.6,102.6508646,124838,66.64797245,-0.33333334,-0.33333333,-0.66666667,-0.36124974,0,0.2,0.2,0.01525503,-0.2,-0.4,-0.8,0.0753735,-12324,0.69484151,0.66666666,-0.66666666,-0.33333333,-0.38116865,-0.2,0.2,0.2,-0.17964387,0,0.2,-2,0.6024162,-8421,1.89975006,1,-0.33333333,0,-0.30891084,0,-0.4,-0.2,0.00953468,0.2,-0.2,-0.6,0.382528,-7210,-0.12905475,0,0.33333334,-1.33333333,-1.25591807,0.8,0.4,-1.2,0.51476635,-0.2,-0.6,0.2,-0.2131762,-12333,-0.80031194,0.33333333,-0.33333333,0,-0.04536696,0.4,-0.4,-0.2,0.39941976,0,0.2,-1,0.2910608,7003,0.71770377,1,0,0,-0.39710671,-0.2,-0.6,-0.2,-0.16096363,0,0,-1,0.3025229,-6398,-0.45344317,1
2.47E-05,6.35E-05,9.31E-06,5.31E-06,2.50E-06,0.000253687,0.000343854,2.11E-06,2.18E-06,0.0008136,2.68E-05,2.26E-06,0.00651827,0.003391975,-38.66666667,-25.66666667,85.66666667,97.43031698,92,-11.2,17.8,94.37308938,97.4,-6,-31,102.3902339,141969,67.45625881,-0.66666666,0,0.33333333,0.55891145,0,0.2,0.2,0.01440979,0.4,0,0.4,0.2606307,-17131,-0.80828636,-1,-0.33333333,-0.33333334,0.19766171,0,0.4,0.4,0.02966482,0.2,-0.4,-0.4,0.3360042,-29455,-0.11344485,0,-0.66666666,0,0.1777428,-0.2,0.4,0.4,-0.16523408,0.4,0.2,-1.6,0.8630469,-25552,1.0914637,0.33333334,-0.33333333,0.33333333,0.25000061,0,-0.2,0,0.02394447,0.6,-0.2,-0.2,0.6431587,-24341,-0.93734111,-0.66666666,0.33333334,-1,-0.69700662,0.8,0.6,-1,0.52917614,0.2,-0.6,0.6,0.0474545,-29464,-1.6085983,-0.33333333,-0.33333333,0.33333333,0.51354449,0.4,-0.2,0,0.41382955,0.4,0.2,-0.6,0.5516915,-10128,-0.09058259,1
2.55E-05,6.34E-05,9.13E-06,5.35E-06,2.55E-06,0.000250349,0.0003769,2.06E-06,1.99E-06,0.000831417,2.78E-05,2.08E-06,0.006267457,0.003389896,-36.33333333,-25.66666667,86,96.82400988,92.6,-11,18.6,95.08795928,97.8,-5.4,-31.4,102.8589325,119148,66.63302347,-2.33333334,0,-0.33333333,0.6063071,-0.6,-0.2,-0.8,-0.7148699,-0.4,-0.6,0.4,-0.4686986,22821,0.82323534,-3,0,0,1.16521855,-0.6,0,-0.6,-0.70046011,0,-0.6,0.8,-0.2080679,5690,0.01494898,-3.33333334,-0.33333333,-0.66666667,0.80396881,-0.6,0.2,-0.4,-0.68520508,-0.2,-1,0,-0.1326944,-6634,0.70979049,-2.33333334,-0.66666666,-0.33333333,0.7840499,-0.8,0.2,-0.4,-0.88010398,0,-0.4,-1.2,0.3943483,-2731,1.91469904,-2,-0.33333333,0,0.85630771,-0.6,-0.4,-0.8,-0.69092543,0.2,-0.8,0.2,0.1744601,-1520,-0.11410577,-3,0.33333334,-1.33333333,-0.09069952,0.2,0.4,-1.8,-0.18569376,-0.2,-1.2,1,-0.4212441,-6643,-0.78536296,1
2.48E-05,6.40E-05,9.11E-06,5.33E-06,2.59E-06,0.000248619,0.00039371,2.00E-06,1.80E-06,0.000850199,2.71E-05,1.94E-06,0.006073602,0.003391413,-38,-26.66666667,85.66666667,97.43658907,92.6,-11.2,18.4,95.07239347,97.6,-6,-31.6,102.7634176,111041,64.88624386,1.66666667,1,0.33333333,-0.61257919,0,0.2,0.2,0.01556581,0.2,0.6,0.2,0.0955149,8107,1.74677961,-0.66666667,1,0,-0.00627209,-0.6,0,-0.6,-0.69930409,-0.2,0,0.6,-0.3731837,30928,2.57001495,-1.33333333,1,0.33333333,0.55263936,-0.6,0.2,-0.4,-0.6848943,0.2,0,1,-0.112553,13797,1.76172859,-1.66666667,0.66666667,-0.33333334,0.19138962,-0.6,0.4,-0.2,-0.66963927,0,-0.4,0.2,-0.0371795,1473,2.4565701,-0.66666667,0.33333334,0,0.17147071,-0.8,0.4,-0.2,-0.86453817,0.2,0.2,-1,0.4898632,5376,3.66147865,-0.33333333,0.66666667,0.33333333,0.24372852,-0.6,-0.2,-0.6,-0.67535962,0.4,-0.2,0.4,0.269975,6587,1.63267384,1
2.47E-05,6.27E-05,8.83E-06,5.32E-06,2.83E-06,0.000247919,0.000410627,2.06E-06,1.64E-06,0.000884593,2.64E-05,1.72E-06,0.006059565,0.003394078,-39,-26,86.33333333,98.23667566,92.2,-11.4,18.8,94.78523092,98,-5.4,-30.8,102.8678764,123872,66.93240797,1,-0.66666667,-0.66666666,-0.80008659,0.4,0.2,-0.4,0.28716255,-0.4,-0.6,-0.8,-0.1044588,-12831,-2.04616411,2.66666667,0.33333333,-0.33333333,-1.41266578,0.4,0.4,-0.2,0.30272836,-0.2,0,-0.6,-0.0089439,-4724,-0.2993845,0.33333333,0.33333333,-0.66666666,-0.80635868,-0.2,0.2,-1,-0.41214154,-0.6,-0.6,-0.2,-0.4776425,18097,0.52385084,-0.33333333,0.33333333,-0.33333333,-0.24744723,-0.2,0.4,-0.8,-0.39773175,-0.2,-0.6,0.2,-0.2170118,966,-0.28443552,-0.66666667,0,-1,-0.60869697,-0.2,0.6,-0.6,-0.38247672,-0.4,-1,-0.6,-0.1416383,-11358,0.41040599,0.33333333,-0.33333333,-0.66666666,-0.62861588,-0.4,0.6,-0.6,-0.57737562,-0.2,-0.4,-1.8,0.3854044,-7455,1.61531454,2
2.52E-05,6.13E-05,8.81E-06,5.31E-06,3.20E-06,0.000246859,0.000411885,2.23E-06,1.49E-06,0.000895137,2.60E-05,1.54E-06,0.006016198,0.00339767,-39,-26.33333333,86.66666667,98.61823135,92,-11.2,18.4,94.48809449,98.4,-6,-30.2,103.1048011,126942,68.19341293,0,0.33333333,-0.33333334,-0.38155569,0.2,-0.2,0.4,0.29713643,-0.4,0.6,-0.6,-0.2369247,-3070,-1.26100496,1,-0.33333334,-1,-1.18164228,0.6,0,0,0.58429898,-0.8,0,-1.4,-0.3413835,-15901,-3.30716907,2.66666667,0.66666666,-0.66666667,-1.79422147,0.6,0.2,0.2,0.59986479,-0.6,0.6,-1.2,-0.2458686,-7794,-1.56038946,0.33333333,0.66666666,-1,-1.18791437,0,0,-0.6,-0.11500511,-1,0,-0.8,-0.7145672,15027,-0.73715412,-0.33333333,0.66666666,-0.66666667,-0.62900292,0,0.2,-0.4,-0.10059532,-0.6,0,-0.4,-0.4539365,-2104,-1.54544048,-0.66666667,0.33333333,-1.33333334,-0.99025266,0,0.4,-0.2,-0.08534029,-0.8,-0.4,-1.2,-0.378563,-14428,-0.85059897,2
2.58E-05,6.07E-05,8.92E-06,5.32E-06,3.55E-06,0.000247259,0.000412545,2.45E-06,1.28E-06,0.000920702,2.57E-05,1.32E-06,0.006096612,0.003401845,-38.66666667,-26.66666667,86,97.99092929,91.8,-11.4,18.4,94.31733669,97.8,-5.8,-31.4,102.8807076,119209,67.64932383,-0.33333333,0.33333334,0.66666667,0.62730206,0.2,0.2,0,0.1707578,0.6,-0.2,1.2,0.2240935,7733,0.5440891,-0.33333333,0.66666667,0.33333333,0.24574637,0.4,0,0.4,0.46789423,0.2,0.4,0.6,-0.0128312,4663,-0.71691586,0.66666667,0,-0.33333333,-0.55434022,0.8,0.2,0,0.75505678,-0.2,-0.2,-0.2,-0.11729,-8168,-2.76307997,2.33333334,1,0,-1.16691941,0.8,0.4,0.2,0.77062259,0,0.4,0,-0.0217751,-61,-1.01630036,0,1,-0.33333333,-0.56061231,0.2,0.2,-0.6,0.05575269,-0.4,-0.2,0.4,-0.4904737,22760,-0.19306502,-0.66666666,1,0,-0.00170086,0.2,0.4,-0.4,0.07016248,0,-0.2,0.8,-0.229843,5629,-1.00135138,2
2.64E-05,5.95E-05,8.96E-06,5.27E-06,3.79E-06,0.000249273,0.000400441,2.60E-06,1.10E-06,0.000951425,2.55E-05,1.14E-06,0.006181622,0.00340151,-39,-25.66666667,85.66666667,97.563085,92,-11.2,18.6,94.52724475,98,-5.4,-31.2,102.9883489,130875,68.93525758,0.33333333,-1,0.33333333,0.42784429,-0.2,-0.2,-0.2,-0.20990806,-0.2,-0.4,-0.2,-0.1076413,-11666,-1.28593375,0,-0.66666666,1,1.05514635,0,0,-0.2,-0.03915026,0.4,-0.6,1,0.1164522,-3933,-0.74184465,0,-0.33333333,0.66666666,0.67359066,0.2,-0.2,0.2,0.25798617,0,0,0.4,-0.1204725,-7003,-2.00284961,1,-1,0,-0.12649593,0.6,0,-0.2,0.54514872,-0.4,-0.6,-0.4,-0.2249313,-19834,-4.04901372,2.66666667,0,0.33333333,-0.73907512,0.6,0.2,0,0.56071453,-0.2,0,-0.2,-0.1294164,-11727,-2.30223411,0.33333333,0,0,-0.13276802,0,0,-0.8,-0.15415537,-0.6,-0.6,0.2,-0.598115,11094,-1.47899877,2
2.70E-05,5.88E-05,9.12E-06,5.29E-06,3.92E-06,0.000246624,0.000380514,2.68E-06,8.88E-07,0.000956702,2.55E-05,9.23E-07,0.006298224,0.003397632,-38.33333333,-26,86,97.68031759,92,-11.6,18.4,94.53634222,98,-5.8,-30.2,102.7116352,155175,69.24115219,-0.66666667,0.33333333,-0.33333333,-0.11723259,0,0.4,0.2,-0.00909747,0,0.4,-1,0.2767137,-24300,-0.30589461,-0.33333334,-0.66666667,0,0.3106117,-0.2,0.2,0,-0.21900553,-0.2,0,-1.2,0.1690724,-35966,-1.59182836,-0.66666667,-0.33333333,0.66666667,0.93791376,0,0.4,0,-0.04824773,0.4,-0.2,0,0.3931659,-28233,-1.04773926,-0.66666667,0,0.33333333,0.55635807,0.2,0.2,0.4,0.2488887,0,0.4,-0.6,0.1562412,-31303,-2.30874422,0.33333333,-0.66666667,-0.33333333,-0.24372852,0.6,0.4,0,0.53605125,-0.4,-0.2,-1.4,0.0517824,-44134,-4.35490833,2,0.33333333,0,-0.85630771,0.6,0.6,0.2,0.55161706,-0.2,0.4,-1.2,0.1472973,-36027,-2.60812872,2
2.86E-05,5.74E-05,9.62E-06,5.33E-06,4.06E-06,0.000248418,0.000358493,2.79E-06,8.10E-07,0.000972222,2.68E-05,7.83E-07,0.006626137,0.003393606,-38.33333333,-26.66666667,86,97.85987715,92,-11.8,17.8,94.44617515,98.2,-6.2,-30.8,103.1034432,137002,67.37321533,0,0.66666667,0,-0.17955956,0,0.2,0.6,0.09016707,-0.2,0.4,0.6,-0.391808,18173,1.86793686,-0.66666667,1,-0.33333333,-0.29679215,0,0.6,0.8,0.0810696,-0.2,0.8,-0.4,-0.1150943,-6127,1.56204225,-0.33333334,0,0,0.13105214,-0.2,0.4,0.6,-0.12883846,-0.4,0.4,-0.6,-0.2227356,-17793,0.2761085,-0.66666667,0.33333334,0.66666667,0.7583542,0,0.6,0.6,0.04191934,0.2,0.2,0.6,0.0013579,-10060,0.8201976,-0.66666667,0.66666667,0.33333333,0.37679851,0.2,0.4,1,0.33905577,-0.2,0.8,0,-0.2355668,-13130,-0.44080736,0.33333333,0,-0.33333333,-0.42328808,0.6,0.6,0.6,0.62621832,-0.6,0.2,-0.8,-0.3400256,-25961,-2.48697147,2
3.34E-05,5.74E-05,9.94E-06,5.19E-06,4.10E-06,0.000257653,0.000335697,2.86E-06,8.49E-07,0.000967347,2.71E-05,7.73E-07,0.006967793,0.003388571,-38.33333333,-26,85.66666667,97.38697152,92,-12,18.8,94.66488261,97.6,-5.6,-31.2,102.6185168,112208,66.77730919,0,-0.66666667,0.33333333,0.47290563,0,0.2,-1,-0.21870746,0.6,-0.6,0.4,0.4849264,24794,0.59590614,0,0,0.33333333,0.29334607,0,0.4,-0.4,-0.12854039,0.4,-0.2,1,0.0931184,42967,2.463843,-0.66666667,0.33333333,0,0.17611348,0,0.8,-0.2,-0.13763786,0.4,0.2,0,0.3698321,18667,2.15794839,-0.33333334,-0.66666667,0.33333333,0.60395777,-0.2,0.6,-0.4,-0.34754592,0.2,-0.2,-0.2,0.2621908,7001,0.87201464,-0.66666667,-0.33333333,1,1.23125983,0,0.8,-0.4,-0.17678812,0.8,-0.4,1,0.4862843,14734,1.41610374,-0.66666667,0,0.66666666,0.84970414,0.2,0.6,0,0.12034831,0.4,0.2,0.4,0.2493596,11664,0.15509878,2
3.93E-05,5.59E-05,1.02E-05,5.00E-06,4.12E-06,0.000258307,0.000311715,2.92E-06,9.25E-07,0.000919662,2.83E-05,7.95E-07,0.007079856,0.003378326,-38.33333333,-26,85.66666667,97.38697152,92.2,-11.6,18.6,94.77003746,97.6,-5.8,-31.6,102.7519343,119503,68.4474914,0,0,0,0,-0.2,-0.4,0.2,-0.10515485,0,0.2,0.4,-0.1334175,-7295,-1.67018221,0,-0.66666667,0.33333333,0.47290563,-0.2,-0.2,-0.8,-0.32386231,0.6,-0.4,0.8,0.3515089,17499,-1.07427607,0,0,0.33333333,0.29334607,-0.2,0,-0.2,-0.23369524,0.4,0,1.4,-0.0402991,35672,0.79366079,-0.66666667,0.33333333,0,0.17611348,-0.2,0.4,0,-0.24279271,0.4,0.4,0.4,0.2364146,11372,0.48776618,-0.33333334,-0.66666667,0.33333333,0.60395777,-0.4,0.2,-0.2,-0.45270077,0.2,0,0.2,0.1287733,-294,-0.79816757,-0.66666667,-0.33333333,1,1.23125983,-0.2,0.4,-0.2,-0.28194297,0.8,-0.2,1.4,0.3528668,7439,-0.25407847,2
4.44E-05,5.70E-05,1.05E-05,4.94E-06,4.19E-06,0.000263166,0.000290765,3.04E-06,1.05E-06,0.000860641,2.92E-05,8.40E-07,0.007157237,0.003368784,-38,-25.33333333,85,96.4923716,92,-11.2,18.8,94.56680179,98,-6,-30,102.6645021,109414,69.67963639,-0.33333333,-0.66666667,0.66666667,0.89459992,0.2,-0.4,-0.2,0.20323567,-0.4,0.2,-1.6,0.0874322,10089,-1.23214499,-0.33333333,-0.66666667,0.66666667,0.89459992,0,-0.8,0,0.09808082,-0.4,0.4,-1.2,-0.0459853,2794,-2.9023272,-0.33333333,-1.33333334,1,1.36750555,0,-0.6,-1,-0.12062664,0.2,-0.2,-0.8,0.4389411,27588,-2.30642106,-0.33333333,-0.66666667,1,1.18794599,0,-0.4,-0.4,-0.03045957,0,0.2,-0.2,0.0471331,45761,-0.4384842,-1,-0.33333334,0.66666667,1.0707134,0,0,-0.2,-0.03955704,0,0.6,-1.2,0.3238468,21461,-0.74437881,-0.66666667,-1.33333334,1,1.49855769,-0.2,-0.2,-0.4,-0.2494651,-0.2,0.2,-1.4,0.2162055,9795,-2.03031256,2
4.47E-05,5.82E-05,1.10E-05,5.00E-06,4.13E-06,0.000288287,0.000268026,3.09E-06,1.23E-06,0.000845722,3.05E-05,9.01E-07,0.007202395,0.003350799,-38.66666667,-26.33333333,85.66666667,97.60805978,91.6,-11.2,18.4,94.09867162,97.8,-5.6,-30.4,102.5688062,101175,68.66114855,0.66666667,1,-0.66666667,-1.11568818,0.4,0,0.4,0.46813017,0.2,-0.4,0.4,0.0956959,8239,1.01848784,0.33333334,0.33333333,0,-0.22108826,0.6,-0.4,0.2,0.67136584,-0.2,-0.2,-1.2,0.1831281,18328,-0.21365715,0.33333334,0.33333333,0,-0.22108826,0.4,-0.8,0.4,0.56621099,-0.2,0,-0.8,0.0497106,11033,-1.88383936,0.33333334,-0.33333334,0.33333333,0.25181737,0.4,-0.6,-0.6,0.34750353,0.4,-0.6,-0.4,0.534637,35827,-1.28793322,0.33333334,0.33333333,0.33333333,0.07225781,0.4,-0.4,0,0.4376706,0.2,-0.2,0.2,0.142829,54000,0.58000364,-0.33333333,0.66666666,0,-0.04497478,0.4,0,0.2,0.42857313,0.2,0.2,-0.8,0.4195427,29700,0.27410903,2
4.41E-05,5.88E-05,1.15E-05,5.10E-06,4.06E-06,0.00030507,0.000247517,3.09E-06,1.37E-06,0.000829609,3.46E-05,9.31E-07,0.007174316,0.003307766,-38.33333333,-26,86,97.68031759,92.4,-12,19.2,95.13359028,98,-6,-31.4,103.0822972,137867,66.9020748,-0.33333334,-0.33333333,-0.33333333,-0.07225781,-0.8,0.8,-0.8,-1.03491866,-0.2,0.4,1,-0.513491,-36692,1.75907375,0.33333333,0.66666667,-1,-1.18794599,-0.4,0.8,-0.4,-0.56678849,0,0,1.4,-0.4177951,-28453,2.77756159,0,0,-0.33333333,-0.29334607,-0.2,0.4,-0.6,-0.36355282,-0.4,0.2,-0.2,-0.3303629,-18364,1.5454166,0,0,-0.33333333,-0.29334607,-0.4,0,-0.4,-0.46870767,-0.4,0.4,0.2,-0.4637804,-25659,-0.12476561,0,-0.66666667,0,0.17955956,-0.4,0.2,-1.4,-0.68741513,0.2,-0.2,0.6,0.021146,-865,0.47114053,0,0,0,0,-0.4,0.4,-0.8,-0.59724806,0,0.2,1.2,-0.370662,17308,2.33907739,2
4.59E-05,5.92E-05,1.19E-05,5.23E-06,4.05E-06,0.000326187,0.000232314,3.11E-06,1.62E-06,0.000783856,3.83E-05,9.74E-07,0.007221254,0.003239349,-38,-26.33333333,85.33333333,97.05267756,91.8,-11.2,19.2,94.45273951,97.8,-5.4,-31.8,102.981746,119160,66.94757601,-0.33333333,0.33333333,0.66666667,0.62764003,0.6,-0.8,0,0.68085077,0.2,-0.6,0.4,0.1005512,18707,-0.04550121,-0.66666667,0,0.33333334,0.55538222,-0.2,0,-0.8,-0.35406789,0,-0.2,1.4,-0.4129398,-17985,1.71357254,0,1,-0.33333333,-0.56030596,0.2,0,-0.4,0.11406228,0.2,-0.6,1.8,-0.3172439,-9746,2.73206038,-0.33333333,0.33333333,0.33333334,0.33429396,0.4,-0.4,-0.6,0.31729795,-0.2,-0.4,0.2,-0.2298117,343,1.49991539,-0.33333333,0.33333333,0.33333334,0.33429396,0.2,-0.8,-0.4,0.2121431,-0.2,-0.2,0.6,-0.3632292,-6952,-0.17026682,-0.33333333,-0.33333334,0.66666667,0.80719959,0.2,-0.6,-1.4,-0.00656436,0.4,-0.8,1,0.1216972,17842,0.42563932,2
4.67E-05,5.92E-05,1.17E-05,5.02E-06,4.03E-06,0.000338702,0.000209413,3.11E-06,1.70E-06,0.000741465,3.57E-05,9.79E-07,0.007270338,0.003129249,-38.66666667,-26,85.33333333,97.22596818,91.4,-11,18.2,93.84135549,97.4,-6,-30.8,102.3298588,117012,70.04827647,0.66666667,-0.33333333,0,-0.17329062,0.4,-0.2,1,0.61138402,0.4,0.6,-1,0.6518872,2148,-3.10070046,0.33333334,0,0.66666667,0.45434941,1,-1,1,1.29223479,0.6,0,-0.6,0.7524384,20855,-3.14620167,0,-0.33333333,0.33333334,0.3820916,0.2,-0.2,0.2,0.25731613,0.4,0.4,0.4,0.2389474,-15837,-1.38712792,0.66666667,0.66666667,-0.33333333,-0.73359658,0.6,-0.2,0.6,0.7254463,0.6,0,0.8,0.3346433,-7598,-0.36864008,0.33333334,0,0.33333334,0.16100334,0.8,-0.6,0.4,0.92868197,0.2,0.2,-0.8,0.4220755,2491,-1.60078507,0.33333334,0,0.33333334,0.16100334,0.6,-1,0.6,0.82352712,0.2,0.4,-0.4,0.288658,-4804,-3.27096728,1
4.83E-05,6.01E-05,1.16E-05,4.90E-06,4.02E-06,0.000354228,0.000190691,3.10E-06,1.72E-06,0.000730399,3.62E-05,9.51E-07,0.007247404,0.002960919,-39.33333333,-26.33333333,85.66666667,97.87406875,91.8,-10.6,18.2,94.18513683,98,-5.8,-30.8,102.8896496,98683,68.10587116,0.66666666,0.33333333,-0.33333334,-0.64810057,-0.4,-0.4,0,-0.34378134,-0.6,-0.2,0,-0.5597908,18329,1.94240531,1.33333333,0,-0.33333334,-0.82139119,0,-0.6,1,0.26760268,-0.2,0.4,-1,0.0920964,20477,-1.15829515,1,0.33333333,0.33333333,-0.19375116,0.6,-1.4,1,0.94845345,0,-0.2,-0.6,0.1926476,39184,-1.20379636,0.66666666,0,0,-0.26600897,-0.2,-0.6,0.2,-0.08646521,-0.2,0.2,0.4,-0.3208434,2492,0.55527739,1.33333333,1,-0.66666667,-1.38169715,0.2,-0.6,0.6,0.38166496,0,-0.2,0.8,-0.2251475,10731,1.57376523,1,0.33333333,0,-0.48709723,0.4,-1,0.4,0.58490063,-0.4,0,-0.8,-0.1377153,20820,0.34162024,1
4.80E-05,6.33E-05,1.14E-05,4.63E-06,3.97E-06,0.000364433,0.000175925,3.10E-06,1.68E-06,0.000734323,3.68E-05,8.91E-07,0.007217191,0.002662339,-39,-26.33333333,85.66666667,97.74058636,92.2,-11,18,94.5824508,97.8,-5.2,-31.8,102.9714524,116975,67.35699404,-0.33333333,0,0,0.13348239,-0.4,0.4,0.2,-0.39731397,0.2,-0.6,1,-0.0818028,-18292,0.74887712,0.33333333,0.33333333,-0.33333334,-0.51461818,-0.8,0,0.2,-0.74109531,-0.4,-0.8,1,-0.6415936,37,2.69128243,1,0,-0.33333334,-0.6879088,-0.4,-0.2,1.2,-0.12971129,0,-0.2,0,0.0102936,2185,-0.40941803,0.66666667,0.33333333,0.33333333,-0.06026877,0.2,-1,1.2,0.55113948,0.2,-0.8,0.4,0.1108448,20892,-0.45491924,0.33333333,0,0,-0.13252658,-0.6,-0.2,0.4,-0.48377918,0,-0.4,1.4,-0.4026462,-15800,1.30415451,1,1,-0.66666667,-1.24821476,-0.2,-0.2,0.8,-0.01564901,0.2,-0.8,1.8,-0.3069503,-7561,2.32264235,1
4.59E-05,6.70E-05,1.16E-05,4.71E-06,3.93E-06,0.000381961,0.000167391,3.12E-06,1.62E-06,0.000733694,3.71E-05,8.31E-07,0.007178213,0.002297847,-39.66666667,-25.33333333,86,98.03684115,92,-10.8,19.2,94.60063425,97.8,-5.6,-31.2,102.8087545,117005,66.35186101,0.66666667,-1,-0.33333333,-0.29625479,0.2,-0.2,-1.2,-0.01818345,0,0.4,-0.6,0.1626979,-30,1.00513303,0.33333334,-1,-0.33333333,-0.1627724,-0.2,0.2,-1,-0.41549742,0.2,-0.2,0.4,0.0808951,-18322,1.75401015,1,-0.66666667,-0.66666667,-0.81087297,-0.6,-0.2,-1,-0.75927876,-0.4,-0.4,0.4,-0.4788957,7,3.69641546,1.66666667,-1,-0.66666667,-0.98416359,-0.2,-0.4,0,-0.14789474,0,0.2,-0.6,0.1729915,2155,0.595715,1.33333334,-0.66666667,0,-0.35652356,0.4,-1.2,0,0.53295603,0.2,-0.4,-0.2,0.2735427,20862,0.55021379,1,-1,-0.33333333,-0.42878137,-0.4,-0.4,-0.8,-0.50196263,0,0,0.8,-0.2399483,-15830,2.30928754,1
4.44E-05,6.87E-05,1.18E-05,4.76E-06,3.98E-06,0.00038354,0.000164592,3.21E-06,1.62E-06,0.000743571,3.47E-05,8.28E-07,0.00714004,0.001977708,-38.66666667,-26,85.66666667,97.51865918,91.6,-11.4,18.8,94.2016985,98,-5.8,-31,102.9496965,98937,69.63421834,-1,0.66666667,0.33333333,0.51818197,0.4,0.6,0.4,0.39893575,-0.2,0.2,-0.2,-0.140942,18068,-3.28235733,-0.33333333,-0.33333333,0,0.22192718,0.6,0.4,-0.8,0.3807523,-0.2,0.6,-0.8,0.0217559,18038,-2.2772243,-0.66666666,-0.33333333,0,0.35540957,0.2,0.8,-0.6,-0.01656167,0,0,0.2,-0.0600469,-254,-1.52834718,0,0,-0.33333334,-0.292691,-0.2,0.4,-0.6,-0.36034301,-0.6,-0.2,0.2,-0.6198377,18075,0.41405813,0.66666667,-0.33333333,-0.33333334,-0.46598162,0.2,0.2,0.4,0.25104101,-0.2,0.4,-0.8,0.0320495,20223,-2.68664233,0.33333334,0,0.33333333,0.16165841,0.8,-0.6,0.4,0.93189178,0,-0.2,-0.4,0.1326007,38930,-2.73214354,1
4.29E-05,7.14E-05,1.22E-05,4.94E-06,3.98E-06,0.000379243,0.000164471,3.20E-06,1.63E-06,0.000749739,3.42E-05,8.36E-07,0.007009266,0.001822734,-39.33333333,-26,85,97.20139459,91.8,-10.8,18.2,94.2078553,98,-5.8,-31,102.9496965,125284,71.44665981,0.66666666,0,0.66666667,0.31726459,-0.2,-0.6,0.6,-0.0061568,0,0,0,0,-26347,-1.81244147,-0.33333334,0.66666667,1,0.83544656,0.2,0,1,0.39277895,-0.2,0.2,-0.2,-0.140942,-8279,-5.0947988,0.33333333,-0.33333333,0.66666667,0.53919177,0.4,-0.2,-0.2,0.3745955,-0.2,0.6,-0.8,0.0217559,-8309,-4.08966577,0,-0.33333333,0.66666667,0.67267416,0,0.2,0,-0.02271847,0,0,0.2,-0.0600469,-26601,-3.34078865,0.66666666,0,0.33333333,0.02457359,-0.4,-0.2,0,-0.36649981,-0.6,-0.2,0.2,-0.6198377,-8272,-1.39838334,1.33333333,-0.33333333,0.33333333,-0.14871703,0,-0.4,1,0.24488421,-0.2,0.4,-0.8,0.0320495,-6124,-4.4990838,1
