abnormal_x_arm,abnormal_y_arm,abnormal_z_arm,abnormal_norm_arm,abnormal_x_neck,abnormal_y_neck,abnormal_z_neck,abnormal_norm_neck,abnormal_x_waist,abnormal_y_waist,abnormal_z_waist,abnormal_norm_waist,abnormal_PWR,abnormal_HR,x_mean_arm,y_mean_arm,z_mean_arm,norm_arm,x_mean_neck,y_mean_neck,z_mean_neck,norm_neck,x_mean_waist,y_mean_waist,z_mean_waist,norm_waist,PWR,HR,x_mean_arm_1,y_mean_arm_1,z_mean_arm_1,norm_arm_1,x_mean_neck_1,y_mean_neck_1,z_mean_neck_1,norm_neck_1,x_mean_neck_1.1,y_mean_neck_1.1,z_mean_neck_1.1,norm_neck_1.1,PWR_1,HR_1,x_mean_arm_2,y_mean_arm_2,z_mean_arm_2,norm_arm_2,x_mean_neck_2,y_mean_neck_2,z_mean_neck_2,norm_neck_2,x_mean_neck_2.1,y_mean_neck_2.1,z_mean_neck_2.1,norm_neck_2.1,PWR_2,HR_2,x_mean_arm_3,y_mean_arm_3,z_mean_arm_3,norm_arm_3,x_mean_neck_3,y_mean_neck_3,z_mean_neck_3,norm_neck_3,x_mean_neck_3.1,y_mean_neck_3.1,z_mean_neck_3.1,norm_neck_3.1,PWR_3,HR_3,x_mean_arm_4,y_mean_arm_4,z_mean_arm_4,norm_arm_4,x_mean_neck_4,y_mean_neck_4,z_mean_neck_4,norm_neck_4,x_mean_neck_4.1,y_mean_neck_4.1,z_mean_neck_4.1,norm_neck_4.1,PWR_4,HR_4,x_mean_arm_5,y_mean_arm_5,z_mean_arm_5,norm_arm_5,x_mean_neck_5,y_mean_neck_5,z_mean_neck_5,norm_neck_5,x_mean_neck_5.1,y_mean_neck_5.1,z_mean_neck_5.1,norm_neck_5.1,PWR_5,HR_5,x_mean_arm_6,y_mean_arm_6,z_mean_arm_6,norm_arm_6,x_mean_neck_6,y_mean_neck_6,z_mean_neck_6,norm_neck_6,x_mean_neck_6.1,y_mean_neck_6.1,z_mean_neck_6.1,norm_neck_6.1,PWR_6,HR_6,x_mean_arm_4v,x_mean_arm_8v,x_mean_arm_12v,x_mean_arm_16v,x_mean_arm_20v,y_mean_arm_4v,y_mean_arm_8v,y_mean_arm_12v,y_mean_arm_16v,y_mean_arm_20v,z_mean_arm_4v,z_mean_arm_8v,z_mean_arm_12v,z_mean_arm_16v,z_mean_arm_20v,norm_arm_4v,norm_arm_8v,norm_arm_12v,norm_arm_16v,norm_arm_20v,x_mean_neck_4v,x_mean_neck_8v,x_mean_neck_12v,x_mean_neck_16v,x_mean_neck_20v,y_mean_neck_4v,y_mean_neck_8v,y_mean_neck_12v,y_mean_neck_16v,y_mean_neck_20v,z_mean_neck_4v,z_mean_neck_8v,z_mean_neck_12v,z_mean_neck_16v,z_mean_neck_20v,norm_neck_4v,norm_neck_8v,norm_neck_12v,norm_neck_16v,norm_neck_20v,x_mean_waist_4v,x_mean_waist_8v,x_mean_waist_12v,x_mean_waist_16v,x_mean_waist_20v,y_mean_waist_4v,y_mean_waist_8v,y_mean_waist_12v,y_mean_waist_16v,y_mean_waist_20v,z_mean_waist_4v,z_mean_waist_8v,z_mean_waist_12v,z_mean_waist_16v,z_mean_waist_20v,norm_waist_4v,norm_waist_8v,norm_waist_12v,norm_waist_16v,norm_waist_20v,PWR_4v,PWR_8v,PWR_12v,PWR_16v,PWR_20v,label,,,,,,,,,,,,,,,
3.71E-05,7.45E-06,2.96E-05,5.29E-06,8.14E-06,0.000135575,1.59E-05,4.49E-06,1.80E-06,0.000285831,0.000732203,1.79E-06,0.045041817,0.000171042,-47.8,-59.8,63.6,99.52808649,69.6,-23.2,57.2,93.02816778,100.2,-9.8,6,100.8567301,333372,73.16687008,-0.6,0,0.6,0.67291151,0.2,0,0.6,0.51925335,-0.8,-0.4,-0.2,-0.7665707,-11151,3.12020392,-0.6,0.4,-0.8,-0.45861592,1.2,-0.4,1.2,1.73553835,-0.4,0.6,1.8,-0.3305146,-50381,1.74657236,-0.6,-0.6,-0.8,0.14417645,0.2,-0.8,0.6,0.72085888,-0.2,0.2,1,-0.1534034,-7261,-0.37876053,-0.2,0.4,-0.4,-0.39887788,0.6,-0.6,-0.8,0.11387428,-0.4,0.4,-0.2,-0.447368,-77835,0.8745519,-0.6,0.2,-0.6,-0.21182397,0.4,0,0.8,0.7920859,-0.6,-0.4,1,-0.4913974,-61099,2.77097346,-0.4,0.4,0.2,0.08135081,0,-0.8,1.6,1.19284898,-0.2,0,2,-0.0597063,45147,1.02342657,0.453333333,0.24,0.182727273,0.154,0.133052632,0.186666667,0.137142857,0.100606061,0.097166667,0.081157895,0.28,0.285714286,0.347878788,0.314,0.291684211,0.209794378,0.2194759,0.181509649,0.16508369,0.156642646,0.026666667,0.08,0.206969697,0.227833333,0.252105263,0.01,0.130714286,0.134545455,0.127333333,0.146842105,0.133333333,0.347857143,0.352424242,0.328,0.286736842,0.094391693,0.078266065,0.18734615,0.225785402,0.23581463,0.053333333,0.067857143,0.056969697,0.049166667,0.055894737,0.01,0.134285714,0.182727273,0.151833333,0.123263158,0.33,0.347857143,0.425151515,0.655833333,0.627368421,0.050276604,0.07872308,0.063609242,0.054551722,0.059679115,4246003590,7834390958,5132105602,4192126509,4400769250,1,,,,,,,,,,,,,,,
3.63E-05,6.89E-06,2.94E-05,5.26E-06,8.08E-06,0.00013734,1.60E-05,4.52E-06,1.84E-06,0.000275724,0.000735404,1.84E-06,0.042962905,0.000185705,-47.4,-60.2,63.6,99.5779092,69.8,-24,57.8,93.74902666,100,-9.8,7.2,100.7366865,232288,71.81833468,-0.4,0.4,0,-0.04982271,-0.2,0.8,-0.6,-0.72085888,0.2,0,-1.2,0.1200436,101084,1.3485354,-1,0.4,0.6,0.6230888,0,0.8,0,-0.20160553,-0.6,-0.4,-1.4,-0.6465271,89933,4.46873932,-1,0.8,-0.8,-0.50843863,1,0.4,0.6,1.01467947,-0.2,0.6,0.6,-0.210471,50703,3.09510776,-1,-0.2,-0.8,0.09435374,0,0,0,0,0,0.2,-0.2,-0.0333598,93823,0.96977487,-0.6,0.8,-0.4,-0.44870059,0.4,0.2,-1.4,-0.6069846,-0.2,0.4,-1.4,-0.3273244,23249,2.2230873,-1,0.6,-0.6,-0.26164668,0.2,0.8,0.2,0.07122702,-0.4,-0.4,-0.2,-0.3713538,39985,4.11950886,0.186666667,0.114285714,0.095454545,0.0985,0.084210526,0.196666667,0.111428571,0.082424242,0.087833333,0.081157895,0.25,0.365,0.345151515,0.319833333,0.294315789,0.127178556,0.248477516,0.173818621,0.169084993,0.152937292,0.01,0.285,0.206969697,0.239333333,0.263052632,0.143333333,0.170714286,0.134545455,0.137166667,0.144315789,0.17,0.374285714,0.402424242,0.328,0.287473684,0.064200872,0.123094745,0.220656063,0.224932693,0.244893114,0.036666667,0.067857143,0.053333333,0.052666667,0.063578947,0.013333333,0.153571429,0.19969697,0.154,0.132526316,0.33,0.319285714,0.518787879,0.637333333,0.616736842,0.030520823,0.077976445,0.056187394,0.057964531,0.069470375,3505140810,6597767743,4977434402,3853534362,4119752609,1,,,,,,,,,,,,,,,
3.42E-05,6.02E-06,3.01E-05,5.16E-06,8.12E-06,0.000139218,1.61E-05,4.50E-06,1.95E-06,0.000264763,0.000742189,1.94E-06,0.039879035,0.000180188,-48,-60.4,64,100.2405108,69.6,-24,57.4,93.35373587,99.6,-9.6,7.8,100.3651334,260122,76.30590326,0.6,0.2,-0.4,-0.6626016,0.2,0,0.4,0.39529079,0.4,-0.2,-0.6,0.3715531,-27834,-4.48756858,0.2,0.6,-0.4,-0.71242431,0,0.8,-0.2,-0.32556809,0.6,-0.2,-1.8,0.4915967,73250,-3.13903318,-0.4,0.6,0.2,-0.0395128,0.2,0.8,0.4,0.19368526,-0.2,-0.6,-2,-0.274974,62099,-0.01882926,-0.4,1,-1.2,-1.17104023,1.2,0.4,1,1.40997026,0.2,0.4,0,0.1610821,22869,-1.39246082,-0.4,0,-1.2,-0.56824786,0.2,0,0.4,0.39529079,0.4,0,-0.8,0.3381933,65989,-3.51779371,0,1,-0.8,-1.11130219,0.6,0.2,-1,-0.21169381,0.2,0.2,-2,0.0442287,-4585,-2.26448128,0.133333333,0.102857143,0.076363636,0.09,0.077789474,0.063333333,0.045,0.047272727,0.063333333,0.065157895,0.253333333,0.353571429,0.356363636,0.344,0.288315789,0.12993316,0.23075255,0.18669436,0.179473312,0.144984583,0.013333333,0.285,0.287272727,0.2425,0.267263158,0.116666667,0.168571429,0.131818182,0.138666667,0.152,0.143333333,0.376428571,0.416969697,0.330666667,0.347263158,0.064351219,0.122433604,0.298926965,0.222896786,0.277465379,0.066666667,0.067857143,0.053333333,0.056,0.062631579,0.226666667,0.176428571,0.19969697,0.151833333,0.130526316,0.036666667,0.153571429,0.44,0.629333333,0.549473684,0.07943223,0.078287765,0.059486595,0.060018117,0.069179,4219513301,5944108435,4755602813,4588018972,3966986415,1,,,,,,,,,,,,,,,
3.28E-05,5.39E-06,3.15E-05,5.16E-06,7.94E-06,0.000137546,1.61E-05,4.50E-06,1.93E-06,0.000254662,0.000751549,1.91E-06,0.036506038,0.000183582,-49,-59.4,63.4,99.74427302,69.4,-24,57.2,93.08168456,100,-9.8,6.6,100.6955808,234368,75.6590352,1,-1,0.6,0.49623778,0.2,0,0.2,0.27205131,-0.4,0.2,1.2,-0.3304474,25754,0.64686806,1.6,-0.8,0.2,-0.16636382,0.4,0,0.6,0.6673421,0,0,0.6,0.0411057,-2080,-3.84070052,1.2,-0.4,0.2,-0.21618653,0.2,0.8,0,-0.05351678,0.2,0,-0.6,0.1611493,99004,-2.49216512,0.6,-0.4,0.8,0.45672498,0.4,0.8,0.6,0.46573657,-0.6,-0.4,-0.8,-0.6054214,87853,0.6280388,0.6,0,-0.6,-0.67480245,1.4,0.4,1.2,1.68202157,-0.2,0.6,1.2,-0.1693653,48623,-0.74559276,0.6,-1,-0.6,-0.07201008,0.4,0,0.6,0.6673421,0,0.2,0.4,0.0077459,91743,-2.87092565,0.08,0.068571429,0.053333333,0.0665,0.088842105,0.063333333,0.045,0.056969697,0.055833333,0.058947368,0.48,0.488571429,0.356363636,0.353166667,0.380947368,0.406687683,0.249124269,0.183549715,0.180545834,0.152077723,0.063333333,0.308571429,0.27969697,0.250666667,0.267263158,0.063333333,0.153571429,0.147878788,0.164666667,0.153578947,0.596666667,0.511428571,0.388787879,0.330666667,0.334631579,0.099941477,0.257497917,0.277777677,0.225740755,0.274894014,0.066666667,0.067857143,0.053333333,0.052666667,0.059368421,0.226666667,0.216428571,0.19969697,0.151833333,0.132526316,0.276666667,0.342142857,0.478787879,0.643833333,0.588947368,0.069664616,0.075807916,0.057269529,0.05720489,0.065703614,8109069302,4597312568,4127137165,4162962664,3799350602,1,,,,,,,,,,,,,,,
3.22E-05,4.69E-06,3.12E-05,5.17E-06,7.37E-06,0.000137329,1.60E-05,4.24E-06,1.93E-06,0.00024754,0.00072545,1.91E-06,0.030512813,0.000190891,-48.4,-60,64.6,100.5769357,69.6,-23.8,58,93.67283491,99.6,-9.8,6.6,100.2983549,370099,75.87937915,-0.6,0.6,-1.2,-0.83266268,-0.2,-0.2,-0.8,-0.59115035,0.4,0,0,0.3972259,-135731,-0.22034395,0.4,-0.4,-0.6,-0.3364249,0,-0.2,-0.6,-0.31909904,0,0.2,1.2,0.0667785,-109977,0.42652411,1,-0.2,-1,-0.9990265,0.2,-0.2,-0.2,0.07619175,0.4,0,0.6,0.4383316,-137811,-4.06104447,0.6,0.2,-1,-1.04884921,0,0.6,-0.8,-0.64466713,0.6,0,-0.6,0.5583752,-36727,-2.71250907,0,0.2,-0.4,-0.3759377,0.2,0.6,-0.2,-0.12541378,-0.2,-0.4,-0.8,-0.2081955,-47878,0.40769485,0,0.6,-1.8,-1.50746513,1.2,0.2,0.4,1.09087122,0.2,0.6,1.2,0.2278606,-87108,-0.96593671,0.08,0.073571429,0.071515152,0.069333333,0.092105263,0.026666667,0.031428571,0.068787879,0.055833333,0.074105263,0.36,0.411428571,0.336969697,0.289166667,0.336315789,0.252870979,0.175228507,0.160278088,0.143399802,0.123395404,0.133333333,0.313571429,0.301515152,0.313166667,0.266947368,0.253333333,0.153571429,0.146363636,0.170666667,0.153578947,0.596666667,0.496428571,0.4,0.33,0.330421053,0.077581801,0.25265252,0.278749867,0.279820189,0.27099743,0.09,0.065714286,0.051818182,0.0585,0.064315789,0.196666667,0.282857143,0.203636364,0.154,0.140105263,0.28,0.365714286,0.740606061,0.661166667,0.603263158,0.100059909,0.07521021,0.059161722,0.062473993,0.068417924,8452223466,4558352956,3973212476,4293662420,3747861193,1,,,,,,,,,,,,,,,
3.04E-05,4.32E-06,3.21E-05,5.03E-06,6.83E-06,0.000137988,1.57E-05,3.91E-06,1.86E-06,0.000240456,0.000716051,1.86E-06,0.010444563,0.000206828,-48.2,-59.6,64.2,99.9851989,69.6,-23.2,58,93.52218988,99.8,-9.6,6.8,100.4909946,275457,77.61489589,-0.2,-0.4,0.4,0.5917368,0,-0.6,0,0.15064503,-0.2,-0.2,-0.2,-0.1926397,94642,-1.73551674,-0.8,0.2,-0.8,-0.24092588,-0.2,-0.8,-0.8,-0.44050532,0.2,-0.2,-0.2,0.2045862,-41089,-1.95586069,0.2,-0.8,-0.2,0.2553119,0,-0.8,-0.6,-0.16845401,-0.2,0,1,-0.1258612,-15335,-1.30899263,0.8,-0.6,-0.6,-0.4072897,0.2,-0.8,-0.2,0.22683678,0.2,-0.2,0.4,0.2456919,-43169,-5.79656121,0.4,-0.2,-0.6,-0.45711241,0,0,-0.8,-0.4940221,0.4,-0.2,-0.8,0.3657355,57915,-4.44802581,-0.2,-0.2,0,0.2157991,0.2,0,-0.2,0.02523125,-0.4,-0.6,-1,-0.4008352,46764,-1.32782189,0.08,0.067857143,0.083333333,0.069333333,0.090947368,0.036666667,0.033571429,0.065454545,0.063333333,0.079473684,0.32,0.374285714,0.312727273,0.261166667,0.321157895,0.261317943,0.178564411,0.169731429,0.140844052,0.121938602,0.653333333,0.317142857,0.320909091,0.330666667,0.288842105,0.253333333,0.147857143,0.147878788,0.154,0.139368421,0.596666667,0.559285714,0.396060606,0.328,0.325368421,0.166153106,0.317192219,0.282719531,0.297274581,0.28390378,0.12,0.067857143,0.061515152,0.073166667,0.069368421,0.303333333,0.302142857,0.203636364,0.1625,0.138421053,0.28,0.605,0.735454545,0.672,0.600421053,0.144371572,0.074647515,0.070107673,0.081711445,0.07355932,5483912889,5302977900,3824064350,4262983608,3674110004,1,,,,,,,,,,,,,,,
2.83E-05,3.82E-06,3.21E-05,4.80E-06,6.49E-06,0.000138995,1.56E-05,3.69E-06,1.86E-06,0.000233418,0.00070799,1.85E-06,0.009785578,0.000225017,-48.8,-59.6,64.2,100.2758196,69.4,-23.6,57.8,93.34966524,99.4,-8.8,7,100.0339942,356227,77.81495665,0.6,0,0,-0.2906207,0.2,0.4,0.2,0.17252464,0.4,-0.8,-0.2,0.4570004,-80770,-0.20006076,0.4,-0.4,0.4,0.3011161,0.2,-0.2,0.2,0.32316967,0.2,-1,-0.4,0.2643607,13872,-1.9355775,-0.2,0.2,-0.8,-0.53154658,0,-0.4,-0.6,-0.26798068,0.6,-1,-0.4,0.6615866,-121859,-2.15592145,0.8,-0.8,-0.2,-0.0353088,0.2,-0.4,-0.4,0.00407063,0.2,-0.8,0.8,0.3311392,-96105,-1.50905339,1.4,-0.6,-0.6,-0.6979104,0.4,-0.4,0,0.39936142,0.6,-1,0.2,0.7026923,-123939,-5.99662197,1,-0.2,-0.6,-0.74773311,0.2,0.4,-0.6,-0.32149746,0.8,-1,-1,0.8227359,-22855,-4.64808657,0.08,0.054285714,0.071515152,0.059833333,0.083684211,0.04,0.045,0.061515152,0.063333333,0.081157895,0.09,0.374285714,0.301818182,0.2345,0.311157895,0.160107495,0.199771068,0.166412879,0.123242858,0.122642501,0.65,0.411428571,0.320909091,0.335833333,0.291684211,0.276666667,0.157142857,0.156060606,0.1665,0.138421053,0.533333333,0.593571429,0.410606061,0.41,0.325368421,0.162397303,0.42526376,0.278343996,0.338452036,0.284250138,0.09,0.054285714,0.056969697,0.065166667,0.064842105,0.143333333,0.147857143,0.105151515,0.09,0.077789474,0.28,0.622142857,0.817878788,0.667833333,0.653789474,0.10101714,0.057640592,0.058226496,0.070364493,0.065975981,7235892161,5529764588,5100424949,4167539600,3599630622,1,,,,,,,,,,,,,,,
2.66E-05,3.51E-06,3.21E-05,4.68E-06,6.16E-06,0.000141163,1.62E-05,3.67E-06,1.86E-06,0.0002193,0.000696395,1.84E-06,0.00936437,0.000242287,-48.2,-59.4,63,99.09894046,70,-23.6,56.4,92.94041102,100,-9.8,5.8,100.6463114,493522,72.75683554,-0.6,-0.2,1.2,1.17687914,-0.6,0,1.4,0.40925422,-0.6,1,1.2,-0.6123172,-137295,5.05812111,0,-0.2,1.2,0.88625844,-0.4,0.4,1.6,0.58177886,-0.2,0.2,1,-0.1553168,-218065,4.85806035,-0.2,-0.6,1.6,1.47799524,-0.4,-0.2,1.6,0.73242389,-0.4,0,0.8,-0.3479565,-123423,3.12254361,-0.8,0,0.4,0.64533256,-0.6,-0.4,0.8,0.14127354,0,0,0.8,0.0492694,-259154,2.90219966,0.2,-1,1,1.14157034,-0.4,-0.4,1,0.41332485,-0.4,0.2,2,-0.281178,-233400,3.54906772,0.8,-0.8,0.6,0.47896874,-0.2,-0.4,1.4,0.80861564,0,0,1.4,0.0903751,-261234,-0.93850086,0.08,0.045714286,0.068787879,0.095333333,0.088842105,0.04,0.050714286,0.046060606,0.0545,0.073578947,0.6,0.32,0.286969697,0.3545,0.293052632,0.157413914,0.113588709,0.125797483,0.105084226,0.101623763,0.65,0.408571429,0.323333333,0.317333333,0.275684211,0.28,0.193571429,0.192424242,0.173333333,0.138421053,0.57,0.308571429,0.257878788,0.296,0.236210526,0.495678967,0.350961616,0.267939557,0.328077844,0.276902658,0.09,0.054285714,0.053333333,0.061333333,0.064842105,0.196666667,0.147857143,0.105151515,0.0905,0.081157895,0.506666667,0.622142857,0.798787879,0.687333333,0.668947368,0.103528106,0.057640592,0.057861906,0.067901418,0.070414273,646228924.7,1072095393,1962953002,2095775977,2095743839,1,,,,,,,,,,,,,,,
2.47E-05,3.43E-06,3.24E-05,4.54E-06,5.97E-06,0.000143213,1.66E-05,3.75E-06,1.80E-06,0.000203889,0.000752956,1.79E-06,0.009490379,0.000257963,-48.4,-59.8,63.4,99.69032049,70.2,-24.4,56.8,93.53951037,99.4,-9.2,6.4,100.0297956,337688,71.83055209,0.2,0.4,-0.4,-0.59138003,-0.2,0.8,-0.4,-0.59909935,0.6,-0.6,-0.6,0.6165158,155834,0.92628345,-0.4,0.2,0.8,0.58549911,-0.8,0.8,1,-0.18984513,0,0.4,0.6,0.0041986,18539,5.98440456,0.2,0.2,0.8,0.29487841,-0.6,1.2,1.2,-0.01732049,0.4,-0.4,0.4,0.461199,-62231,5.7843438,0,-0.2,1.2,0.88661521,-0.6,0.6,1.2,0.13332454,0.2,-0.6,0.2,0.2685593,32411,4.04882706,-0.6,0.4,0,0.05395253,-0.8,0.4,0.4,-0.45782581,0.6,-0.6,0.2,0.6657852,-103320,3.82848311,0.4,-0.6,0.6,0.55019031,-0.6,0.4,0.6,-0.1857745,0.2,-0.4,1.4,0.3353378,-77566,4.47535117,0.09,0.077142857,0.072727273,0.099833333,0.092105263,0.04,0.067857143,0.051818182,0.08,0.081157895,0.6,0.374285714,0.286969697,0.353166667,0.300105263,0.151133678,0.134007801,0.126278378,0.105178542,0.108631186,0.516666667,0.405,0.357272727,0.277333333,0.254315789,0.063333333,0.119285714,0.163636364,0.143833333,0.126736842,0.186666667,0.113571429,0.153636364,0.234666667,0.194842105,0.499583797,0.35624762,0.352653773,0.327372971,0.288537967,0.036666667,0.034285714,0.053333333,0.061333333,0.059368421,0.036666667,0.062142857,0.068787879,0.061333333,0.071578947,0.546666667,1.04,0.825151515,0.707833333,0.722,0.028957675,0.031023357,0.052677085,0.061430201,0.063458781,521963452.7,871816880,2499981730,2233118310,2092321109,1,,,,,,,,,,,,,,,
2.42E-05,3.45E-06,3.25E-05,4.52E-06,6.17E-06,0.000142172,1.67E-05,3.88E-06,1.82E-06,0.000198348,0.000600695,1.80E-06,0.00957837,0.00026819,-48.2,-59.8,63,99.33921683,68.4,-23.2,58,92.63260765,100,-10,6.8,100.7285461,344703,73.06011393,-0.2,0,0.4,0.35110366,1.8,-1.2,-1.2,0.90690272,-0.6,0.8,-0.4,-0.6987505,-7015,-1.22956184,0,0.4,0,-0.24027637,1.6,-0.4,-1.6,0.30780337,0,0.2,-1,-0.0822347,148819,-0.30327839,-0.6,0.2,1.2,0.93660277,1,-0.4,-0.2,0.71705759,-0.6,1.2,0.2,-0.6945519,11524,4.75484272,0,0.2,1.2,0.64598207,1.2,0,0,0.88958223,-0.2,0.4,0,-0.2375515,-69246,4.55478196,-0.2,-0.2,1.6,1.23771887,1.2,-0.6,0,1.04022726,-0.4,0.2,-0.2,-0.4301912,25396,2.81926522,-0.8,0.4,0.4,0.40505619,1,-0.8,-0.8,0.44907691,0,0.2,-0.2,-0.0329653,-110335,2.59892127,0.063333333,0.096428571,0.072727273,0.098666667,0.126315789,0.04,0.067857143,0.061515152,0.09,0.087894737,0.386666667,0.32,0.262727273,0.325166667,0.278315789,0.036251035,0.110955149,0.105600571,0.090397575,0.09817388,0.026666667,0.205,0.272727273,0.234,0.223578947,0.09,0.122857143,0.140606061,0.125333333,0.117368421,0.226666667,0.122857143,0.163333333,0.234,0.192,0.218284048,0.202248964,0.312920359,0.310049164,0.275241612,0.036666667,0.045,0.066363636,0.063833333,0.069473684,0.026666667,0.085,0.075151515,0.061333333,0.071578947,1.13,1.033571429,0.84,0.703333333,0.72,0.018784797,0.045653397,0.069410596,0.06359836,0.073365364,1156453572,942247138.6,2362832119,2193631316,2015949549,1,,,,,,,,,,,,,,,
2.38E-05,3.57E-06,3.29E-05,4.54E-06,6.15E-06,0.000140543,1.69E-05,3.98E-06,1.85E-06,0.000195761,0.000631621,1.82E-06,0.009618329,0.000271743,-48.8,-59.8,63.6,100.0121993,69.6,-23.4,57.6,93.32459483,99.6,-10,7,100.3452042,300946,77.18952503,0.6,0,-0.6,-0.67298247,-1.2,0.2,0.4,-0.69198718,0.4,0,-0.2,0.3833419,43757,-4.1294111,0.4,0,-0.2,-0.32187881,0.6,-1,-0.8,0.21491554,-0.2,0.8,-0.6,-0.3154086,36742,-5.35897294,0.6,0.4,-0.6,-0.91325884,0.4,-0.2,-1.2,-0.38418381,0.4,0.2,-1.2,0.3011072,192576,-4.43268949,0,0.2,0.6,0.2636203,-0.2,-0.2,0.2,0.02507041,-0.2,1.2,0,-0.31121,55281,0.62543162,0.6,0.2,0.6,-0.0270004,0,0.2,0.4,0.19759505,0.2,0.4,-0.2,0.1457904,-25489,0.42537086,0.4,-0.2,1,0.5647364,0,-0.4,0.4,0.34824008,0,0.2,-0.4,-0.0468493,69153,-1.31014588,0.04,0.077142857,0.059090909,0.089166667,0.136736842,0.063333333,0.067857143,0.067878788,0.093166667,0.087894737,0.356666667,0.382142857,0.267878788,0.3305,0.279052632,0.074135553,0.153694753,0.103269775,0.101703783,0.105068748,0.143333333,0.217142857,0.278787879,0.234666667,0.233684211,0.09,0.122857143,0.145454545,0.116666667,0.112,0.116666667,0.090714286,0.304242424,0.231833333,0.193263158,0.141893577,0.179116857,0.381294973,0.311034743,0.279456337,0.036666667,0.050714286,0.064242424,0.063833333,0.069473684,0.12,0.088571429,0.076060606,0.061333333,0.079578947,1.13,1.159285714,0.832424242,0.771833333,0.759052632,0.033159104,0.047585912,0.068154409,0.063299372,0.073854474,1106317618,2243547648,2385945243,2196922187,2193735620,1,,,,,,,,,,,,,,,
2.50E-05,3.70E-06,3.36E-05,4.55E-06,6.21E-06,0.000140333,1.73E-05,4.08E-06,1.85E-06,0.000196552,0.000598894,1.81E-06,0.009578183,0.000268298,-48.2,-59.4,64.8,100.2528803,70,-23.8,58.6,94.34193129,100,-10.2,5.4,100.6637969,294431,75.54892955,-0.6,-0.4,-1.2,-0.240681,-0.4,0.4,-1,-1.01733646,-0.4,0.2,1.6,-0.3185927,6515,1.64059548,0,-0.4,-1.8,-0.91366347,-1.6,0.6,-0.6,-1.70932364,0,0.2,1.4,0.0647492,50272,-2.48881562,-0.2,-0.4,-1.4,-0.56255981,0.2,-0.6,-1.8,-0.80242092,-0.6,1,1,-0.6340013,43257,-3.71837746,0,0,-1.8,-1.15393984,0,0.2,-2.2,-1.40152027,0,0.4,0.4,-0.0174855,199091,-2.79209401,-0.6,-0.2,-0.6,0.0229393,-0.6,0.2,-0.8,-0.99226605,-0.6,1.4,1.6,-0.6298027,61796,2.2660271,0,-0.2,-0.6,-0.2676814,-0.4,0.6,-0.6,-0.81974141,-0.2,0.6,1.4,-0.1728023,-18974,2.06596634,1.08E-13,0.073571429,0.105454545,0.095333333,0.135894737,0.036666667,0.031428571,0.054242424,0.0825,0.097263158,0.146666667,0.165,0.316060606,0.25,0.210105263,0.067603642,0.129642101,0.100316678,0.097176173,0.096460284,0.196666667,0.228571429,0.250606061,0.210666667,0.212210526,0.17,0.176428571,0.158787879,0.1185,0.112,0.09,0.145714286,0.248181818,0.185166667,0.156947368,0.161245851,0.194826451,0.310243462,0.24722843,0.221412341,0.036666667,0.045,0.059090909,0.063833333,0.068526316,0.133333333,0.08,0.069090909,0.061333333,0.085368421,0.943333333,1.037142857,0.798787879,0.7385,0.973789474,0.030851962,0.046477369,0.064338634,0.068443251,0.077560621,1089876138,2470518511,2537245375,2447376932,2306601078,1,,,,,,,,,,,,,,,
2.71E-05,3.61E-06,3.38E-05,4.63E-06,6.18E-06,0.00014005,1.80E-05,4.32E-06,1.77E-06,0.000192692,0.00063803,1.75E-06,0.00964092,0.000265733,-48.6,-59.8,63.4,99.78757438,69.8,-23.4,57.8,93.59722218,99.8,-10.4,6,100.5196498,323096,72.41135819,0.4,0.4,1.4,0.46530592,0.2,-0.4,0.8,0.74470911,0.2,0.2,-0.6,0.1441471,-28665,3.13757136,-0.2,0,0.2,0.22462492,-0.2,0,-0.2,-0.27262735,-0.2,0.4,1,-0.1744456,-22150,4.77816684,0.4,0,-0.4,-0.44835755,-1.4,0.2,0.2,-0.96461453,0.2,0.4,0.8,0.2088963,21607,0.64875574,0.2,0,0,-0.09725389,0.4,-1,-1,-0.05771181,-0.4,1.2,0.4,-0.4898542,14592,-0.5808061,0.4,0.4,-0.4,-0.68863392,0.2,-0.2,-1.4,-0.65681116,0.2,0.6,-0.2,0.1266616,170426,0.34547735,-0.2,0.2,0.8,0.48824522,-0.4,-0.2,0,-0.24755694,-0.4,1.6,1,-0.4856556,33131,5.40359846,0.09,0.073571429,0.105454545,0.095333333,0.136736842,0.036666667,0.045,0.093333333,0.093166667,0.100526316,0.266666667,0.165,0.316060606,0.2585,0.207473684,0.147577295,0.131337315,0.101622869,0.106482452,0.096472845,0.346666667,0.34,0.236060606,0.213166667,0.197368421,0.133333333,0.176428571,0.145454545,0.119833333,0.112,0.063333333,0.159285714,0.24969697,0.191833333,0.162,0.201646941,0.339155166,0.305858792,0.256436421,0.220800692,0.036666667,0.056428571,0.068787879,0.063833333,0.068526316,0.066666667,0.045714286,0.054242424,0.075833333,0.085368421,1.64,1.033571429,0.803333333,0.773166667,0.962,0.039092227,0.056845472,0.070258221,0.071065912,0.077935262,663900648,3579043667,2830533343,2469582646,2282060863,1,,,,,,,,,,,,,,,
